book,book_full,chapter,unit_idx,p_jewish,p_gentile,uncertainty,confidence,label,n_tokens,text
1Pet,1 Peter,5,1,0.614,0.386,0.2026,LOW,Jewish,10,"ὁμοίως, νεώτεροι, ὑποτάγητε πρεσβυτέροις. πάντες δὲ ⸀ἀλλήλοις τὴν ταπεινοφροσύνην ἐγκομβώσασθε,"
1Pet,1 Peter,5,2,0.855,0.145,0.1584,LOW,Jewish,10,"δὲ ⸀ἀλλήλοις τὴν ταπεινοφροσύνην ἐγκομβώσασθε, ὅτι Ὁ θεὸς ὑπερηφάνοις ἀντιτάσσεται"
1Pet,1 Peter,5,3,0.227,0.773,0.0956,MED,Gentile,9,ὅτι Ὁ θεὸς ὑπερηφάνοις ἀντιτάσσεται ταπεινοῖς δὲ δίδωσιν χάριν.
1Pet,1 Peter,5,1,0.9839,0.0161,0.015,HIGH,Jewish,10,"Ταπεινώθητε οὖν ὑπὸ τὴν κραταιὰν χεῖρα τοῦ θεοῦ, ἵνα ὑμᾶς"
1Pet,1 Peter,5,2,0.8404,0.1596,0.0501,MED,Jewish,8,"χεῖρα τοῦ θεοῦ, ἵνα ὑμᾶς ὑψώσῃ ἐν καιρῷ,"
1Pet,1 Peter,5,1,0.958,0.042,0.0208,HIGH,Jewish,10,"πᾶσαν τὴν μέριμναν ὑμῶν ἐπιρίψαντες ἐπ’ αὐτόν, ὅτι αὐτῷ μέλει"
1Pet,1 Peter,5,2,0.8859,0.1141,0.0526,MED,Jewish,7,"ἐπ’ αὐτόν, ὅτι αὐτῷ μέλει περὶ ὑμῶν."
1Pet,1 Peter,5,1,0.5583,0.4417,0.2229,LOW,Jewish,10,"νήψατε, γρηγορήσατε. ὁ ἀντίδικος ὑμῶν διάβολος ὡς λέων ὠρυόμενος περιπατεῖ"
1Pet,1 Peter,5,2,0.554,0.446,0.039,HIGH,Jewish,8,διάβολος ὡς λέων ὠρυόμενος περιπατεῖ ζητῶν ⸀τινα ⸀καταπιεῖν·
1Pet,1 Peter,5,1,0.7095,0.2905,0.1564,LOW,Jewish,10,"ᾧ ἀντίστητε στερεοὶ τῇ πίστει, εἰδότες τὰ αὐτὰ τῶν παθημάτων"
1Pet,1 Peter,5,2,0.924,0.076,0.0519,MED,Jewish,10,εἰδότες τὰ αὐτὰ τῶν παθημάτων τῇ ἐν ⸀τῷ κόσμῳ ὑμῶν
1Pet,1 Peter,5,3,0.9321,0.0679,0.0337,HIGH,Jewish,7,τῇ ἐν ⸀τῷ κόσμῳ ὑμῶν ἀδελφότητι ἐπιτελεῖσθαι.
1Pet,1 Peter,5,1,0.9484,0.0516,0.0424,HIGH,Jewish,10,"ὁ δὲ θεὸς πάσης χάριτος, ὁ καλέσας ὑμᾶς εἰς τὴν"
1Pet,1 Peter,5,2,0.991,0.009,0.0046,HIGH,Jewish,10,"ὁ καλέσας ὑμᾶς εἰς τὴν αἰώνιον αὐτοῦ δόξαν ἐν ⸀Χριστῷ,"
1Pet,1 Peter,5,3,0.7983,0.2017,0.149,MED,Jewish,10,"αἰώνιον αὐτοῦ δόξαν ἐν ⸀Χριστῷ, ὀλίγον παθόντας αὐτὸς ⸀καταρτίσει, στηρίξει,"
1Pet,1 Peter,5,4,0.8274,0.1726,0.1507,LOW,Jewish,7,"ὀλίγον παθόντας αὐτὸς ⸀καταρτίσει, στηρίξει, σθενώσει, ⸀θεμελιώσει."
1Pet,1 Peter,5,1,0.6194,0.3806,0.2079,LOW,Jewish,9,⸀αὐτῷ τὸ κράτος εἰς τοὺς αἰῶνας ⸂τῶν αἰώνων⸃· ἀμήν.
1Pet,1 Peter,5,1,0.7744,0.2256,0.1663,LOW,Jewish,10,"Διὰ Σιλουανοῦ ὑμῖν τοῦ πιστοῦ ἀδελφοῦ, ὡς λογίζομαι, δι’ ὀλίγων"
1Pet,1 Peter,5,2,0.6997,0.3003,0.0839,MED,Jewish,10,"ἀδελφοῦ, ὡς λογίζομαι, δι’ ὀλίγων ἔγραψα, παρακαλῶν καὶ ἐπιμαρτυρῶν ταύτην"
1Pet,1 Peter,5,3,0.8681,0.1319,0.0685,MED,Jewish,10,"ἔγραψα, παρακαλῶν καὶ ἐπιμαρτυρῶν ταύτην εἶναι ἀληθῆ χάριν τοῦ θεοῦ·"
1Pet,1 Peter,5,4,0.8824,0.1176,0.0459,HIGH,Jewish,8,εἶναι ἀληθῆ χάριν τοῦ θεοῦ· εἰς ἣν ⸀στῆτε.
1Pet,1 Peter,5,1,0.6999,0.3001,0.1356,MED,Jewish,10,ἀσπάζεται ὑμᾶς ἡ ἐν Βαβυλῶνι συνεκλεκτὴ καὶ Μᾶρκος ὁ υἱός
1Pet,1 Peter,5,2,0.9348,0.0652,0.0302,HIGH,Jewish,6,συνεκλεκτὴ καὶ Μᾶρκος ὁ υἱός μου.
1Pet,1 Peter,5,1,0.4639,0.5361,0.236,LOW,Gentile,10,ἀσπάσασθε ἀλλήλους ἐν φιλήματι ἀγάπης. εἰρήνη ὑμῖν πᾶσιν τοῖς ἐν
1Pet,1 Peter,5,2,0.7943,0.2057,0.1719,LOW,Jewish,6,εἰρήνη ὑμῖν πᾶσιν τοῖς ἐν ⸀Χριστῷ.
2Pet,2 Peter,1,1,0.7175,0.2825,0.172,LOW,Jewish,10,⸀Συμεὼν Πέτρος δοῦλος καὶ ἀπόστολος Ἰησοῦ Χριστοῦ τοῖς ἰσότιμον ἡμῖν
2Pet,2 Peter,1,2,0.844,0.156,0.1293,MED,Jewish,10,Ἰησοῦ Χριστοῦ τοῖς ἰσότιμον ἡμῖν λαχοῦσιν πίστιν ἐν δικαιοσύνῃ τοῦ
2Pet,2 Peter,1,3,0.9502,0.0498,0.0352,HIGH,Jewish,10,λαχοῦσιν πίστιν ἐν δικαιοσύνῃ τοῦ θεοῦ ἡμῶν καὶ σωτῆρος Ἰησοῦ
2Pet,2 Peter,1,4,0.912,0.088,0.0588,MED,Jewish,6,θεοῦ ἡμῶν καὶ σωτῆρος Ἰησοῦ Χριστοῦ·
2Pet,2 Peter,1,1,0.9721,0.0279,0.0195,HIGH,Jewish,10,χάρις ὑμῖν καὶ εἰρήνη πληθυνθείη ἐν ἐπιγνώσει τοῦ θεοῦ καὶ
2Pet,2 Peter,1,2,0.9861,0.0139,0.0162,HIGH,Jewish,9,ἐν ἐπιγνώσει τοῦ θεοῦ καὶ Ἰησοῦ τοῦ κυρίου ἡμῶν.
2Pet,2 Peter,1,1,0.9184,0.0816,0.0507,MED,Jewish,10,Ὡς πάντα ἡμῖν τῆς θείας δυνάμεως αὐτοῦ τὰ πρὸς ζωὴν
2Pet,2 Peter,1,2,0.9243,0.0757,0.0344,HIGH,Jewish,10,δυνάμεως αὐτοῦ τὰ πρὸς ζωὴν καὶ εὐσέβειαν δεδωρημένης διὰ τῆς
2Pet,2 Peter,1,3,0.9331,0.0669,0.0798,MED,Jewish,10,καὶ εὐσέβειαν δεδωρημένης διὰ τῆς ἐπιγνώσεως τοῦ καλέσαντος ἡμᾶς ⸂ἰδίᾳ
2Pet,2 Peter,1,4,0.8448,0.1552,0.0594,MED,Jewish,8,"ἐπιγνώσεως τοῦ καλέσαντος ἡμᾶς ⸂ἰδίᾳ δόξῃ καὶ ἀρετῇ⸃,"
2Pet,2 Peter,1,1,0.7268,0.2732,0.0448,HIGH,Jewish,10,"δι’ ὧν τὰ ⸂τίμια καὶ μέγιστα ἡμῖν⸃ ἐπαγγέλματα δεδώρηται, ἵνα"
2Pet,2 Peter,1,2,0.5893,0.4107,0.0509,MED,Jewish,10,"μέγιστα ἡμῖν⸃ ἐπαγγέλματα δεδώρηται, ἵνα διὰ τούτων γένησθε θείας κοινωνοὶ"
2Pet,2 Peter,1,3,0.6805,0.3195,0.1178,MED,Jewish,10,"διὰ τούτων γένησθε θείας κοινωνοὶ φύσεως, ἀποφυγόντες τῆς ἐν ⸀τῷ"
2Pet,2 Peter,1,4,0.9636,0.0364,0.0241,HIGH,Jewish,9,"φύσεως, ἀποφυγόντες τῆς ἐν ⸀τῷ κόσμῳ ἐν ἐπιθυμίᾳ φθορᾶς."
2Pet,2 Peter,1,1,0.8076,0.1924,0.1168,MED,Jewish,10,καὶ αὐτὸ τοῦτο δὲ σπουδὴν πᾶσαν παρεισενέγκαντες ἐπιχορηγήσατε ἐν τῇ
2Pet,2 Peter,1,2,0.9913,0.0087,0.0064,HIGH,Jewish,10,"πᾶσαν παρεισενέγκαντες ἐπιχορηγήσατε ἐν τῇ πίστει ὑμῶν τὴν ἀρετήν, ἐν"
2Pet,2 Peter,1,3,0.982,0.018,0.0136,HIGH,Jewish,10,"πίστει ὑμῶν τὴν ἀρετήν, ἐν δὲ τῇ ἀρετῇ τὴν γνῶσιν,"
2Pet,2 Peter,1,1,0.921,0.079,0.0559,MED,Jewish,10,"ἐν δὲ τῇ γνώσει τὴν ἐγκράτειαν, ἐν δὲ τῇ ἐγκρατείᾳ"
2Pet,2 Peter,1,2,0.9426,0.0574,0.0294,HIGH,Jewish,10,"ἐγκράτειαν, ἐν δὲ τῇ ἐγκρατείᾳ τὴν ὑπομονήν, ἐν δὲ τῇ"
2Pet,2 Peter,1,3,0.8912,0.1088,0.0901,MED,Jewish,8,"τὴν ὑπομονήν, ἐν δὲ τῇ ὑπομονῇ τὴν εὐσέβειαν,"
2Pet,2 Peter,1,1,0.921,0.079,0.0559,MED,Jewish,10,"ἐν δὲ τῇ εὐσεβείᾳ τὴν φιλαδελφίαν, ἐν δὲ τῇ φιλαδελφίᾳ"
2Pet,2 Peter,1,2,0.917,0.083,0.0605,MED,Jewish,7,"φιλαδελφίαν, ἐν δὲ τῇ φιλαδελφίᾳ τὴν ἀγάπην·"
2Pet,2 Peter,1,1,0.3002,0.6998,0.1169,MED,Gentile,10,ταῦτα γὰρ ὑμῖν ὑπάρχοντα καὶ πλεονάζοντα οὐκ ἀργοὺς οὐδὲ ἀκάρπους
2Pet,2 Peter,1,2,0.7515,0.2485,0.1104,MED,Jewish,10,πλεονάζοντα οὐκ ἀργοὺς οὐδὲ ἀκάρπους καθίστησιν εἰς τὴν τοῦ κυρίου
2Pet,2 Peter,1,3,0.9948,0.0052,0.0023,HIGH,Jewish,9,καθίστησιν εἰς τὴν τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ ἐπίγνωσιν·
2Pet,2 Peter,1,1,0.7929,0.2071,0.0832,MED,Jewish,10,"ᾧ γὰρ μὴ πάρεστιν ταῦτα, τυφλός ἐστιν μυωπάζων, λήθην λαβὼν"
2Pet,2 Peter,1,2,0.8414,0.1586,0.1307,MED,Jewish,10,"τυφλός ἐστιν μυωπάζων, λήθην λαβὼν τοῦ καθαρισμοῦ τῶν πάλαι αὐτοῦ"
2Pet,2 Peter,1,3,0.8361,0.1639,0.0719,MED,Jewish,6,τοῦ καθαρισμοῦ τῶν πάλαι αὐτοῦ ⸀ἁμαρτημάτων.
2Pet,2 Peter,1,1,0.2162,0.7838,0.0652,MED,Gentile,10,"διὸ μᾶλλον, ἀδελφοί, σπουδάσατε βεβαίαν ὑμῶν τὴν κλῆσιν καὶ ἐκλογὴν"
2Pet,2 Peter,1,2,0.3879,0.6121,0.1673,LOW,Gentile,10,ὑμῶν τὴν κλῆσιν καὶ ἐκλογὴν ποιεῖσθαι· ταῦτα γὰρ ποιοῦντες οὐ
2Pet,2 Peter,1,3,0.6011,0.3989,0.0369,HIGH,Jewish,8,ποιεῖσθαι· ταῦτα γὰρ ποιοῦντες οὐ μὴ πταίσητέ ποτε·
2Pet,2 Peter,1,1,0.9544,0.0456,0.0313,HIGH,Jewish,10,οὕτως γὰρ πλουσίως ἐπιχορηγηθήσεται ὑμῖν ἡ εἴσοδος εἰς τὴν αἰώνιον
2Pet,2 Peter,1,2,0.9895,0.0105,0.0083,HIGH,Jewish,10,ἡ εἴσοδος εἰς τὴν αἰώνιον βασιλείαν τοῦ κυρίου ἡμῶν καὶ
2Pet,2 Peter,1,3,0.8635,0.1365,0.0983,MED,Jewish,8,βασιλείαν τοῦ κυρίου ἡμῶν καὶ σωτῆρος Ἰησοῦ Χριστοῦ.
2Pet,2 Peter,1,1,0.4095,0.5905,0.2138,LOW,Gentile,10,"Διὸ ⸀μελλήσω ἀεὶ ὑμᾶς ὑπομιμνῄσκειν περὶ τούτων, καίπερ εἰδότας καὶ"
2Pet,2 Peter,1,2,0.4991,0.5009,0.1207,MED,Gentile,10,"περὶ τούτων, καίπερ εἰδότας καὶ ἐστηριγμένους ἐν τῇ παρούσῃ ἀληθείᾳ."
2Pet,2 Peter,1,1,0.7729,0.2271,0.1982,LOW,Jewish,10,"δίκαιον δὲ ἡγοῦμαι, ἐφ’ ὅσον εἰμὶ ἐν τούτῳ τῷ σκηνώματι,"
2Pet,2 Peter,1,2,0.6279,0.3721,0.0826,MED,Jewish,9,"εἰμὶ ἐν τούτῳ τῷ σκηνώματι, διεγείρειν ὑμᾶς ἐν ὑπομνήσει,"
2Pet,2 Peter,1,1,0.8268,0.1732,0.1124,MED,Jewish,10,"εἰδὼς ὅτι ταχινή ἐστιν ἡ ἀπόθεσις τοῦ σκηνώματός μου, καθὼς"
2Pet,2 Peter,1,2,0.2357,0.7643,0.1367,MED,Gentile,10,"ἀπόθεσις τοῦ σκηνώματός μου, καθὼς καὶ ὁ κύριος ἡμῶν Ἰησοῦς"
2Pet,2 Peter,1,3,0.8573,0.1427,0.117,MED,Jewish,8,καὶ ὁ κύριος ἡμῶν Ἰησοῦς Χριστὸς ἐδήλωσέν μοι·
2Pet,2 Peter,1,1,0.8783,0.1217,0.0598,MED,Jewish,10,σπουδάσω δὲ καὶ ἑκάστοτε ἔχειν ὑμᾶς μετὰ τὴν ἐμὴν ἔξοδον
2Pet,2 Peter,1,2,0.8556,0.1444,0.0805,MED,Jewish,9,ὑμᾶς μετὰ τὴν ἐμὴν ἔξοδον τὴν τούτων μνήμην ποιεῖσθαι.
2Pet,2 Peter,1,1,0.8797,0.1203,0.0572,MED,Jewish,10,Οὐ γὰρ σεσοφισμένοις μύθοις ἐξακολουθήσαντες ἐγνωρίσαμεν ὑμῖν τὴν τοῦ κυρίου
2Pet,2 Peter,1,2,0.9896,0.0104,0.0061,HIGH,Jewish,10,ἐγνωρίσαμεν ὑμῖν τὴν τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ δύναμιν καὶ
2Pet,2 Peter,1,3,0.6967,0.3033,0.0695,MED,Jewish,10,"ἡμῶν Ἰησοῦ Χριστοῦ δύναμιν καὶ παρουσίαν, ἀλλ’ ἐπόπται γενηθέντες τῆς"
2Pet,2 Peter,1,4,0.8493,0.1507,0.058,MED,Jewish,7,"παρουσίαν, ἀλλ’ ἐπόπται γενηθέντες τῆς ἐκείνου μεγαλειότητος."
2Pet,2 Peter,1,1,0.9174,0.0826,0.0727,MED,Jewish,10,λαβὼν γὰρ παρὰ θεοῦ πατρὸς τιμὴν καὶ δόξαν φωνῆς ἐνεχθείσης
2Pet,2 Peter,1,2,0.9579,0.0421,0.0338,HIGH,Jewish,10,τιμὴν καὶ δόξαν φωνῆς ἐνεχθείσης αὐτῷ τοιᾶσδε ὑπὸ τῆς μεγαλοπρεποῦς
2Pet,2 Peter,1,3,0.9936,0.0064,0.0041,HIGH,Jewish,10,αὐτῷ τοιᾶσδε ὑπὸ τῆς μεγαλοπρεποῦς δόξης· ⸂Ὁ υἱός μου ὁ
2Pet,2 Peter,1,4,0.9301,0.0699,0.0335,HIGH,Jewish,10,"δόξης· ⸂Ὁ υἱός μου ὁ ἀγαπητός μου οὗτός ἐστιν⸃, εἰς"
2Pet,2 Peter,1,5,0.9687,0.0313,0.0192,HIGH,Jewish,8,"ἀγαπητός μου οὗτός ἐστιν⸃, εἰς ὃν ἐγὼ εὐδόκησα—"
2Pet,2 Peter,1,1,0.9735,0.0265,0.0227,HIGH,Jewish,10,καὶ ταύτην τὴν φωνὴν ἡμεῖς ἠκούσαμεν ἐξ οὐρανοῦ ἐνεχθεῖσαν σὺν
2Pet,2 Peter,1,2,0.9398,0.0602,0.0436,HIGH,Jewish,10,ἠκούσαμεν ἐξ οὐρανοῦ ἐνεχθεῖσαν σὺν αὐτῷ ὄντες ἐν τῷ ⸂ἁγίῳ
2Pet,2 Peter,1,3,0.8876,0.1124,0.0576,MED,Jewish,6,αὐτῷ ὄντες ἐν τῷ ⸂ἁγίῳ ὄρει⸃.
2Pet,2 Peter,1,1,0.8952,0.1048,0.092,MED,Jewish,10,"καὶ ἔχομεν βεβαιότερον τὸν προφητικὸν λόγον, ᾧ καλῶς ποιεῖτε προσέχοντες"
2Pet,2 Peter,1,2,0.6107,0.3893,0.1608,LOW,Jewish,10,"λόγον, ᾧ καλῶς ποιεῖτε προσέχοντες ὡς λύχνῳ φαίνοντι ἐν αὐχμηρῷ"
2Pet,2 Peter,1,3,0.7113,0.2887,0.1411,MED,Jewish,10,"ὡς λύχνῳ φαίνοντι ἐν αὐχμηρῷ τόπῳ, ἕως οὗ ἡμέρα διαυγάσῃ"
2Pet,2 Peter,1,4,0.6713,0.3287,0.1273,MED,Jewish,10,"τόπῳ, ἕως οὗ ἡμέρα διαυγάσῃ καὶ φωσφόρος ἀνατείλῃ ἐν ταῖς"
2Pet,2 Peter,1,5,0.8822,0.1178,0.0507,MED,Jewish,7,καὶ φωσφόρος ἀνατείλῃ ἐν ταῖς καρδίαις ὑμῶν·
2Pet,2 Peter,1,1,0.5661,0.4339,0.0533,MED,Jewish,10,τοῦτο πρῶτον γινώσκοντες ὅτι πᾶσα προφητεία γραφῆς ἰδίας ἐπιλύσεως οὐ
2Pet,2 Peter,1,2,0.6547,0.3453,0.083,MED,Jewish,6,"προφητεία γραφῆς ἰδίας ἐπιλύσεως οὐ γίνεται,"
2Pet,2 Peter,1,1,0.6661,0.3339,0.1077,MED,Jewish,10,"οὐ γὰρ θελήματι ἀνθρώπου ἠνέχθη ⸂προφητεία ποτέ⸃, ἀλλὰ ὑπὸ πνεύματος"
2Pet,2 Peter,1,2,0.746,0.254,0.0873,MED,Jewish,10,"⸂προφητεία ποτέ⸃, ἀλλὰ ὑπὸ πνεύματος ἁγίου φερόμενοι ἐλάλησαν ⸀ἀπὸ θεοῦ"
2Pet,2 Peter,1,3,0.8679,0.1321,0.0432,HIGH,Jewish,6,ἁγίου φερόμενοι ἐλάλησαν ⸀ἀπὸ θεοῦ ἄνθρωποι.
2Pet,2 Peter,2,1,0.7346,0.2654,0.0832,MED,Jewish,10,"Ἐγένοντο δὲ καὶ ψευδοπροφῆται ἐν τῷ λαῷ, ὡς καὶ ἐν"
2Pet,2 Peter,2,2,0.9209,0.0791,0.0884,MED,Jewish,10,"τῷ λαῷ, ὡς καὶ ἐν ὑμῖν ἔσονται ψευδοδιδάσκαλοι, οἵτινες παρεισάξουσιν"
2Pet,2 Peter,2,3,0.5974,0.4026,0.3353,LOW,Jewish,10,"ὑμῖν ἔσονται ψευδοδιδάσκαλοι, οἵτινες παρεισάξουσιν αἱρέσεις ἀπωλείας, καὶ τὸν ἀγοράσαντα"
2Pet,2 Peter,2,4,0.8044,0.1956,0.0375,HIGH,Jewish,10,"αἱρέσεις ἀπωλείας, καὶ τὸν ἀγοράσαντα αὐτοὺς δεσπότην ἀρνούμενοι, ἐπάγοντες ἑαυτοῖς"
2Pet,2 Peter,2,5,0.7586,0.2414,0.0751,MED,Jewish,7,"αὐτοὺς δεσπότην ἀρνούμενοι, ἐπάγοντες ἑαυτοῖς ταχινὴν ἀπώλειαν·"
2Pet,2 Peter,2,1,0.8158,0.1842,0.1368,MED,Jewish,10,"καὶ πολλοὶ ἐξακολουθήσουσιν αὐτῶν ταῖς ἀσελγείαις, δι’ οὓς ἡ ὁδὸς"
2Pet,2 Peter,2,2,0.9699,0.0301,0.0345,HIGH,Jewish,8,"ἀσελγείαις, δι’ οὓς ἡ ὁδὸς τῆς ἀληθείας βλασφημηθήσεται·"
2Pet,2 Peter,2,1,0.5769,0.4231,0.18,LOW,Jewish,10,καὶ ἐν πλεονεξίᾳ πλαστοῖς λόγοις ὑμᾶς ἐμπορεύσονται· οἷς τὸ κρίμα
2Pet,2 Peter,2,2,0.5513,0.4487,0.2095,LOW,Jewish,10,"ὑμᾶς ἐμπορεύσονται· οἷς τὸ κρίμα ἔκπαλαι οὐκ ἀργεῖ, καὶ ἡ"
2Pet,2 Peter,2,3,0.7608,0.2392,0.1449,MED,Jewish,9,"ἔκπαλαι οὐκ ἀργεῖ, καὶ ἡ ἀπώλεια αὐτῶν οὐ ⸀νυστάζει."
2Pet,2 Peter,2,1,0.6657,0.3343,0.1345,MED,Jewish,10,"Εἰ γὰρ ὁ θεὸς ἀγγέλων ἁμαρτησάντων οὐκ ἐφείσατο, ἀλλὰ ⸀σειραῖς"
2Pet,2 Peter,2,2,0.8773,0.1227,0.0624,MED,Jewish,10,"ἁμαρτησάντων οὐκ ἐφείσατο, ἀλλὰ ⸀σειραῖς ζόφου ταρταρώσας παρέδωκεν εἰς κρίσιν"
2Pet,2 Peter,2,3,0.7568,0.2432,0.136,MED,Jewish,6,"ζόφου ταρταρώσας παρέδωκεν εἰς κρίσιν τηρουμένους,"
2Pet,2 Peter,2,1,0.4311,0.5689,0.0866,MED,Gentile,10,"καὶ ἀρχαίου κόσμου οὐκ ἐφείσατο, ἀλλὰ ὄγδοον Νῶε δικαιοσύνης κήρυκα"
2Pet,2 Peter,2,2,0.8033,0.1967,0.0901,MED,Jewish,10,"ἀλλὰ ὄγδοον Νῶε δικαιοσύνης κήρυκα ἐφύλαξεν, κατακλυσμὸν κόσμῳ ἀσεβῶν ἐπάξας,"
2Pet,2 Peter,2,1,0.6278,0.3722,0.1517,LOW,Jewish,10,"καὶ πόλεις Σοδόμων καὶ Γομόρρας τεφρώσας ⸀καταστροφῇ κατέκρινεν, ὑπόδειγμα μελλόντων"
2Pet,2 Peter,2,2,0.767,0.233,0.0387,HIGH,Jewish,7,"τεφρώσας ⸀καταστροφῇ κατέκρινεν, ὑπόδειγμα μελλόντων ⸀ἀσεβέσιν τεθεικώς,"
2Pet,2 Peter,2,1,0.9457,0.0543,0.0459,HIGH,Jewish,10,καὶ δίκαιον Λὼτ καταπονούμενον ὑπὸ τῆς τῶν ἀθέσμων ἐν ἀσελγείᾳ
2Pet,2 Peter,2,2,0.7307,0.2693,0.1255,MED,Jewish,7,τῆς τῶν ἀθέσμων ἐν ἀσελγείᾳ ἀναστροφῆς ἐρρύσατο—
2Pet,2 Peter,2,1,0.6731,0.3269,0.0532,MED,Jewish,10,βλέμματι γὰρ καὶ ἀκοῇ ⸀ὁ δίκαιος ἐγκατοικῶν ἐν αὐτοῖς ἡμέραν
2Pet,2 Peter,2,2,0.8877,0.1123,0.0696,MED,Jewish,10,δίκαιος ἐγκατοικῶν ἐν αὐτοῖς ἡμέραν ἐξ ἡμέρας ψυχὴν δικαίαν ἀνόμοις
2Pet,2 Peter,2,3,0.6776,0.3224,0.1274,MED,Jewish,7,ἐξ ἡμέρας ψυχὴν δικαίαν ἀνόμοις ἔργοις ἐβασάνιζεν—
2Pet,2 Peter,2,1,0.4437,0.5563,0.109,MED,Gentile,10,"οἶδεν κύριος εὐσεβεῖς ἐκ πειρασμοῦ ῥύεσθαι, ἀδίκους δὲ εἰς ἡμέραν"
2Pet,2 Peter,2,2,0.7432,0.2568,0.1216,MED,Jewish,8,"ῥύεσθαι, ἀδίκους δὲ εἰς ἡμέραν κρίσεως κολαζομένους τηρεῖν,"
2Pet,2 Peter,2,1,0.7077,0.2923,0.1356,MED,Jewish,10,μάλιστα δὲ τοὺς ὀπίσω σαρκὸς ἐν ἐπιθυμίᾳ μιασμοῦ πορευομένους καὶ
2Pet,2 Peter,2,2,0.634,0.366,0.0745,MED,Jewish,10,"ἐν ἐπιθυμίᾳ μιασμοῦ πορευομένους καὶ κυριότητος καταφρονοῦντας. Τολμηταί, αὐθάδεις, δόξας"
2Pet,2 Peter,2,3,0.6859,0.3141,0.0771,MED,Jewish,8,"κυριότητος καταφρονοῦντας. Τολμηταί, αὐθάδεις, δόξας οὐ τρέμουσιν, βλασφημοῦντες,"
2Pet,2 Peter,2,1,0.436,0.564,0.1447,MED,Gentile,10,ὅπου ἄγγελοι ἰσχύϊ καὶ δυνάμει μείζονες ὄντες οὐ φέρουσιν κατ’
2Pet,2 Peter,2,2,0.8301,0.1699,0.0585,MED,Jewish,8,μείζονες ὄντες οὐ φέρουσιν κατ’ ⸀αὐτῶν βλάσφημον κρίσιν.
2Pet,2 Peter,2,1,0.6564,0.3436,0.1071,MED,Jewish,10,"οὗτοι δέ, ὡς ἄλογα ζῷα ⸂γεγεννημένα φυσικὰ⸃ εἰς ἅλωσιν καὶ"
2Pet,2 Peter,2,2,0.7633,0.2367,0.083,MED,Jewish,10,"⸂γεγεννημένα φυσικὰ⸃ εἰς ἅλωσιν καὶ φθοράν, ἐν οἷς ἀγνοοῦσιν βλασφημοῦντες,"
2Pet,2 Peter,2,3,0.7929,0.2071,0.0683,MED,Jewish,10,"φθοράν, ἐν οἷς ἀγνοοῦσιν βλασφημοῦντες, ἐν τῇ φθορᾷ αὐτῶν ⸂καὶ"
2Pet,2 Peter,2,4,0.883,0.117,0.0522,MED,Jewish,6,"ἐν τῇ φθορᾷ αὐτῶν ⸂καὶ φθαρήσονται⸃,"
2Pet,2 Peter,2,1,0.5922,0.4078,0.1145,MED,Jewish,10,"⸀ἀδικούμενοι μισθὸν ἀδικίας· ἡδονὴν ἡγούμενοι τὴν ἐν ἡμέρᾳ τρυφήν, σπίλοι"
2Pet,2 Peter,2,2,0.8279,0.1721,0.0854,MED,Jewish,10,"τὴν ἐν ἡμέρᾳ τρυφήν, σπίλοι καὶ μῶμοι ἐντρυφῶντες ἐν ταῖς"
2Pet,2 Peter,2,3,0.8404,0.1596,0.0916,MED,Jewish,9,"καὶ μῶμοι ἐντρυφῶντες ἐν ταῖς ⸀ἀπάταις αὐτῶν συνευωχούμενοι ὑμῖν,"
2Pet,2 Peter,2,1,0.8545,0.1455,0.06,MED,Jewish,10,"ὀφθαλμοὺς ἔχοντες μεστοὺς μοιχαλίδος καὶ ⸀ἀκαταπαύστους ἁμαρτίας, δελεάζοντες ψυχὰς ἀστηρίκτους,"
2Pet,2 Peter,2,2,0.967,0.033,0.0219,HIGH,Jewish,10,"⸀ἀκαταπαύστους ἁμαρτίας, δελεάζοντες ψυχὰς ἀστηρίκτους, καρδίαν γεγυμνασμένην πλεονεξίας ἔχοντες, κατάρας"
2Pet,2 Peter,2,3,0.7985,0.2015,0.1457,MED,Jewish,6,"καρδίαν γεγυμνασμένην πλεονεξίας ἔχοντες, κατάρας τέκνα,"
2Pet,2 Peter,2,1,0.973,0.027,0.0176,HIGH,Jewish,10,"⸀καταλιπόντες εὐθεῖαν ὁδὸν ἐπλανήθησαν, ἐξακολουθήσαντες τῇ ὁδῷ τοῦ Βαλαὰμ τοῦ"
2Pet,2 Peter,2,2,0.9622,0.0378,0.0641,MED,Jewish,10,τῇ ὁδῷ τοῦ Βαλαὰμ τοῦ ⸀Βοσὸρ ὃς μισθὸν ἀδικίας ἠγάπησεν
2Pet,2 Peter,2,1,0.6341,0.3659,0.1313,MED,Jewish,10,ἔλεγξιν δὲ ἔσχεν ἰδίας παρανομίας· ὑποζύγιον ἄφωνον ἐν ἀνθρώπου φωνῇ
2Pet,2 Peter,2,2,0.7069,0.2931,0.1219,MED,Jewish,10,ὑποζύγιον ἄφωνον ἐν ἀνθρώπου φωνῇ φθεγξάμενον ἐκώλυσεν τὴν τοῦ προφήτου
2Pet,2 Peter,2,3,0.7216,0.2784,0.1834,LOW,Jewish,6,φθεγξάμενον ἐκώλυσεν τὴν τοῦ προφήτου παραφρονίαν.
