book,book_full,chapter,unit_idx,p_jewish,p_gentile,uncertainty,confidence,label,n_tokens,text
Gal,Galatians,4,9,0.4547,0.5453,0.1222,MED,Gentile,23,"νῦν δὲ γνόντες θεόν, μᾶλλον δὲ γνωσθέντες ὑπὸ θεοῦ, πῶς ἐπιστρέφετε πάλιν ἐπὶ τὰ ἀσθενῆ καὶ πτωχὰ στοιχεῖα, οἷς πάλιν ἄνωθεν ⸀δουλεύειν θέλετε;"
Gal,Galatians,4,10,0.5754,0.4246,0.2061,LOW,Jewish,8,ἡμέρας παρατηρεῖσθε καὶ μῆνας καὶ καιροὺς καὶ ἐνιαυτούς.
Gal,Galatians,4,11,0.8251,0.1749,0.0895,MED,Jewish,8,φοβοῦμαι ὑμᾶς μή πως εἰκῇ κεκοπίακα εἰς ὑμᾶς.
Gal,Galatians,4,12,0.6422,0.3578,0.2432,LOW,Jewish,10,"Γίνεσθε ὡς ἐγώ, ὅτι κἀγὼ ὡς ὑμεῖς, ἀδελφοί, δέομαι ὑμῶν."
Gal,Galatians,4,13,0.5012,0.4988,0.0853,MED,Jewish,3,οὐδέν με ἠδικήσατε·
Gal,Galatians,4,14,0.9533,0.0467,0.0459,HIGH,Jewish,32,"οἴδατε δὲ ὅτι δι’ ἀσθένειαν τῆς σαρκὸς εὐηγγελισάμην ὑμῖν τὸ πρότερον, καὶ τὸν πειρασμὸν ⸀ὑμῶν ἐν τῇ σαρκί μου οὐκ ἐξουθενήσατε οὐδὲ ἐξεπτύσατε, ἀλλὰ ὡς ἄγγελον θεοῦ ἐδέξασθέ με, ὡς Χριστὸν Ἰησοῦν."
Gal,Galatians,4,15,0.9591,0.0409,0.029,HIGH,Jewish,5,⸀ποῦ ⸀οὖν ὁ μακαρισμὸς ὑμῶν;
Gal,Galatians,4,16,0.774,0.226,0.1297,MED,Jewish,12,μαρτυρῶ γὰρ ὑμῖν ὅτι εἰ δυνατὸν τοὺς ὀφθαλμοὺς ὑμῶν ⸀ἐξορύξαντες ἐδώκατέ μοι.
Gal,Galatians,4,17,0.5576,0.4424,0.1813,LOW,Jewish,6,ὥστε ἐχθρὸς ὑμῶν γέγονα ἀληθεύων ὑμῖν;
Gal,Galatians,4,18,0.4419,0.5581,0.2717,LOW,Gentile,11,"ζηλοῦσιν ὑμᾶς οὐ καλῶς, ἀλλὰ ἐκκλεῖσαι ὑμᾶς θέλουσιν, ἵνα αὐτοὺς ζηλοῦτε."
Gal,Galatians,4,19,0.8002,0.1998,0.1001,MED,Jewish,26,"καλὸν ⸀δὲ ζηλοῦσθαι ἐν καλῷ πάντοτε, καὶ μὴ μόνον ἐν τῷ παρεῖναί με πρὸς ὑμᾶς, ⸀τέκνα μου, οὓς πάλιν ὠδίνω ⸀μέχρις οὗ μορφωθῇ Χριστὸς ἐν ὑμῖν·"
Gal,Galatians,4,20,0.9209,0.0791,0.0522,MED,Jewish,15,"ἤθελον δὲ παρεῖναι πρὸς ὑμᾶς ἄρτι, καὶ ἀλλάξαι τὴν φωνήν μου, ὅτι ἀποροῦμαι ἐν ὑμῖν."
Gal,Galatians,4,21,0.6269,0.3731,0.1915,LOW,Jewish,11,"Λέγετέ μοι, οἱ ὑπὸ νόμον θέλοντες εἶναι, τὸν νόμον οὐκ ἀκούετε;"
Gal,Galatians,4,22,0.9604,0.0396,0.0206,HIGH,Jewish,16,"γέγραπται γὰρ ὅτι Ἀβραὰμ δύο υἱοὺς ἔσχεν, ἕνα ἐκ τῆς παιδίσκης καὶ ἕνα ἐκ τῆς ἐλευθέρας·"
Gal,Galatians,4,23,0.6523,0.3477,0.2884,LOW,Jewish,16,"ἀλλ’ ὁ μὲν ἐκ τῆς παιδίσκης κατὰ σάρκα γεγέννηται, ὁ δὲ ἐκ τῆς ἐλευθέρας ⸀δι’ ἐπαγγελίας."
Gal,Galatians,4,24,0.7736,0.2264,0.0853,MED,Jewish,3,ἅτινά ἐστιν ἀλληγορούμενα·
Gal,Galatians,4,25,0.3137,0.6863,0.1825,LOW,Gentile,36,"αὗται γάρ εἰσιν δύο διαθῆκαι, μία μὲν ἀπὸ ὄρους Σινᾶ, εἰς δουλείαν γεννῶσα, ἥτις ἐστὶν Ἁγάρ, τὸ ⸀δὲ Ἁγὰρ Σινᾶ ὄρος ἐστὶν ἐν τῇ Ἀραβίᾳ, συστοιχεῖ δὲ τῇ νῦν Ἰερουσαλήμ, δουλεύει ⸀γὰρ μετὰ τῶν τέκνων αὐτῆς·"
Gal,Galatians,4,26,0.8313,0.1687,0.0553,MED,Jewish,10,"ἡ δὲ ἄνω Ἰερουσαλὴμ ἐλευθέρα ἐστίν, ἥτις ἐστὶν ⸀μήτηρ ἡμῶν·"
Gal,Galatians,4,27,0.7786,0.2214,0.2164,LOW,Jewish,13,"γέγραπται γάρ· Εὐφράνθητι, στεῖρα ἡ οὐ τίκτουσα, ῥῆξον καὶ βόησον, ἡ οὐκ ὠδίνουσα·"
Gal,Galatians,4,28,0.4364,0.5636,0.2989,LOW,Gentile,12,ὅτι πολλὰ τὰ τέκνα τῆς ἐρήμου μᾶλλον ἢ τῆς ἐχούσης τὸν ἄνδρα.
Gal,Galatians,4,29,0.6046,0.3954,0.1071,MED,Jewish,8,"⸂ὑμεῖς δέ, ἀδελφοί, κατὰ Ἰσαὰκ ἐπαγγελίας τέκνα ἐστέ⸃·"
Gal,Galatians,4,30,0.3691,0.6309,0.0917,MED,Gentile,14,"ἀλλ’ ὥσπερ τότε ὁ κατὰ σάρκα γεννηθεὶς ἐδίωκε τὸν κατὰ πνεῦμα, οὕτως καὶ νῦν."
Gal,Galatians,4,31,0.807,0.193,0.124,MED,Jewish,5,ἀλλὰ τί λέγει ἡ γραφή;
Gal,Galatians,4,32,0.9942,0.0058,0.0037,HIGH,Jewish,20,"Ἔκβαλε τὴν παιδίσκην καὶ τὸν υἱὸν αὐτῆς, οὐ γὰρ μὴ ⸀κληρονομήσει ὁ υἱὸς τῆς παιδίσκης μετὰ τοῦ υἱοῦ τῆς ἐλευθέρας."
Gal,Galatians,4,33,0.3113,0.6887,0.1251,MED,Gentile,9,"⸀διό, ἀδελφοί, οὐκ ἐσμὲν παιδίσκης τέκνα ἀλλὰ τῆς ἐλευθέρας."
Gal,Galatians,5,1,0.8652,0.1348,0.0489,HIGH,Jewish,5,τῇ ἐλευθερίᾳ ⸂ἡμᾶς Χριστὸς ἠλευθέρωσεν·
Gal,Galatians,5,2,0.6593,0.3407,0.1231,MED,Jewish,8,στήκετε οὖν⸃ καὶ μὴ πάλιν ζυγῷ δουλείας ἐνέχεσθε.
Gal,Galatians,5,3,0.2815,0.7185,0.2054,LOW,Gentile,12,Ἴδε ἐγὼ Παῦλος λέγω ὑμῖν ὅτι ἐὰν περιτέμνησθε Χριστὸς ὑμᾶς οὐδὲν ὠφελήσει.
Gal,Galatians,5,4,0.4248,0.5752,0.2489,LOW,Gentile,13,μαρτύρομαι δὲ πάλιν παντὶ ἀνθρώπῳ περιτεμνομένῳ ὅτι ὀφειλέτης ἐστὶν ὅλον τὸν νόμον ποιῆσαι.
Gal,Galatians,5,5,0.9508,0.0492,0.0559,MED,Jewish,10,"κατηργήθητε ⸀ἀπὸ Χριστοῦ οἵτινες ἐν νόμῳ δικαιοῦσθε, τῆς χάριτος ἐξεπέσατε."
Gal,Galatians,5,6,0.707,0.293,0.1256,MED,Jewish,8,ἡμεῖς γὰρ πνεύματι ἐκ πίστεως ἐλπίδα δικαιοσύνης ἀπεκδεχόμεθα.
Gal,Galatians,5,7,0.4578,0.5422,0.1162,MED,Gentile,15,"ἐν γὰρ Χριστῷ Ἰησοῦ οὔτε περιτομή τι ἰσχύει οὔτε ἀκροβυστία, ἀλλὰ πίστις δι’ ἀγάπης ἐνεργουμένη."
Gal,Galatians,5,8,0.8716,0.1284,0.0811,MED,Jewish,9,Ἐτρέχετε καλῶς· τίς ὑμᾶς ἐνέκοψεν ⸀τῇ ἀληθείᾳ μὴ πείθεσθαι;
Gal,Galatians,5,9,0.7489,0.2511,0.0682,MED,Jewish,7,ἡ πεισμονὴ οὐκ ἐκ τοῦ καλοῦντος ὑμᾶς.
Gal,Galatians,5,10,0.5871,0.4129,0.0486,HIGH,Jewish,6,μικρὰ ζύμη ὅλον τὸ φύραμα ζυμοῖ.
Gal,Galatians,5,11,0.8766,0.1234,0.111,MED,Jewish,10,ἐγὼ πέποιθα εἰς ὑμᾶς ἐν κυρίῳ ὅτι οὐδὲν ἄλλο φρονήσετε·
Gal,Galatians,5,12,0.9017,0.0983,0.1032,MED,Jewish,10,"ὁ δὲ ταράσσων ὑμᾶς βαστάσει τὸ κρίμα, ὅστις ⸀ἐὰν ᾖ."
Gal,Galatians,5,13,0.4436,0.5564,0.1962,LOW,Gentile,10,"ἐγὼ δέ, ἀδελφοί, εἰ περιτομὴν ἔτι κηρύσσω, τί ἔτι διώκομαι;"
Gal,Galatians,5,14,0.9583,0.0417,0.0417,HIGH,Jewish,6,ἄρα κατήργηται τὸ σκάνδαλον τοῦ σταυροῦ.
Gal,Galatians,5,15,0.6011,0.3989,0.1069,MED,Jewish,6,ὄφελον καὶ ἀποκόψονται οἱ ἀναστατοῦντες ὑμᾶς.
Gal,Galatians,5,16,0.6539,0.3461,0.023,HIGH,Jewish,6,"Ὑμεῖς γὰρ ἐπ’ ἐλευθερίᾳ ἐκλήθητε, ἀδελφοί·"
Gal,Galatians,5,17,0.9197,0.0803,0.0755,MED,Jewish,14,"μόνον μὴ τὴν ἐλευθερίαν εἰς ἀφορμὴν τῇ σαρκί, ἀλλὰ διὰ τῆς ἀγάπης δουλεύετε ἀλλήλοις·"
Gal,Galatians,5,18,0.9044,0.0956,0.0384,HIGH,Jewish,10,"ὁ γὰρ πᾶς νόμος ἐν ἑνὶ λόγῳ ⸀πεπλήρωται, ἐν τῷ·"
Gal,Galatians,5,19,0.6335,0.3665,0.1978,LOW,Jewish,6,Ἀγαπήσεις τὸν πλησίον σου ὡς ⸀σεαυτόν.
Gal,Galatians,5,20,0.6975,0.3025,0.139,MED,Jewish,11,"εἰ δὲ ἀλλήλους δάκνετε καὶ κατεσθίετε, βλέπετε μὴ ὑπ’ ἀλλήλων ἀναλωθῆτε."
Gal,Galatians,5,21,0.63,0.37,0.182,LOW,Jewish,10,"Λέγω δέ, πνεύματι περιπατεῖτε καὶ ἐπιθυμίαν σαρκὸς οὐ μὴ τελέσητε."
Gal,Galatians,5,22,0.8889,0.1111,0.0711,MED,Jewish,24,"ἡ γὰρ σὰρξ ἐπιθυμεῖ κατὰ τοῦ πνεύματος, τὸ δὲ πνεῦμα κατὰ τῆς σαρκός, ταῦτα ⸀γὰρ ⸂ἀλλήλοις ἀντίκειται⸃, ἵνα μὴ ἃ ⸀ἐὰν θέλητε ταῦτα ποιῆτε."
Gal,Galatians,5,23,0.514,0.486,0.1583,LOW,Jewish,8,"εἰ δὲ πνεύματι ἄγεσθε, οὐκ ἐστὲ ὑπὸ νόμον."
Gal,Galatians,5,24,0.6721,0.3279,0.2018,LOW,Jewish,42,"φανερὰ δέ ἐστιν τὰ ἔργα τῆς σαρκός, ἅτινά ⸀ἐστιν πορνεία, ἀκαθαρσία, ἀσέλγεια, εἰδωλολατρία, φαρμακεία, ἔχθραι, ⸂ἔρις, ζῆλος⸃, θυμοί, ἐριθεῖαι, διχοστασίαι, αἱρέσεις, ⸀φθόνοι, μέθαι, κῶμοι, καὶ τὰ ὅμοια τούτοις, ἃ προλέγω ὑμῖν ⸀καθὼς προεῖπον ὅτι οἱ τὰ τοιαῦτα πράσσοντες βασιλείαν θεοῦ οὐ κληρονομήσουσιν."
Gal,Galatians,5,25,0.715,0.285,0.1042,MED,Jewish,15,"Ὁ δὲ καρπὸς τοῦ πνεύματός ἐστιν ἀγάπη, χαρά, εἰρήνη, μακροθυμία, χρηστότης, ἀγαθωσύνη, πίστις, πραΰτης, ἐγκράτεια·"
Gal,Galatians,5,26,0.5113,0.4887,0.0942,MED,Jewish,6,κατὰ τῶν τοιούτων οὐκ ἔστιν νόμος.
Gal,Galatians,5,27,0.9647,0.0353,0.0287,HIGH,Jewish,13,οἱ δὲ τοῦ ⸀Χριστοῦ τὴν σάρκα ἐσταύρωσαν σὺν τοῖς παθήμασιν καὶ ταῖς ἐπιθυμίαις.
Gal,Galatians,5,28,0.459,0.541,0.1044,MED,Gentile,6,"εἰ ζῶμεν πνεύματι, πνεύματι καὶ στοιχῶμεν."
Gal,Galatians,5,29,0.7843,0.2157,0.0709,MED,Jewish,7,"μὴ γινώμεθα κενόδοξοι, ἀλλήλους προκαλούμενοι, ἀλλήλοις φθονοῦντες."
Gal,Galatians,6,1,0.4446,0.5554,0.2473,LOW,Gentile,23,"Ἀδελφοί, ἐὰν καὶ προλημφθῇ ἄνθρωπος ἔν τινι παραπτώματι, ὑμεῖς οἱ πνευματικοὶ καταρτίζετε τὸν τοιοῦτον ἐν πνεύματι πραΰτητος, σκοπῶν σεαυτόν, μὴ καὶ σὺ πειρασθῇς."
Gal,Galatians,6,2,0.9275,0.0725,0.0753,MED,Jewish,11,"ἀλλήλων τὰ βάρη βαστάζετε, καὶ οὕτως ⸀ἀναπληρώσετε τὸν νόμον τοῦ Χριστοῦ."
Gal,Galatians,6,3,0.8272,0.1728,0.1075,MED,Jewish,10,"εἰ γὰρ δοκεῖ τις εἶναί τι μηδὲν ὤν, ⸂φρεναπατᾷ ἑαυτόν⸃·"
Gal,Galatians,6,4,0.7248,0.2752,0.2047,LOW,Jewish,25,"τὸ δὲ ἔργον ἑαυτοῦ δοκιμαζέτω ἕκαστος, καὶ τότε εἰς ἑαυτὸν μόνον τὸ καύχημα ἕξει καὶ οὐκ εἰς τὸν ἕτερον, ἕκαστος γὰρ τὸ ἴδιον φορτίον βαστάσει."
Gal,Galatians,6,5,0.9122,0.0878,0.0592,MED,Jewish,11,Κοινωνείτω δὲ ὁ κατηχούμενος τὸν λόγον τῷ κατηχοῦντι ἐν πᾶσιν ἀγαθοῖς.
Gal,Galatians,6,6,0.8225,0.1775,0.1014,MED,Jewish,5,"μὴ πλανᾶσθε, θεὸς οὐ μυκτηρίζεται·"
Gal,Galatians,6,7,0.7081,0.2919,0.2314,LOW,Jewish,8,"ὃ γὰρ ⸀ἐὰν σπείρῃ ἄνθρωπος, τοῦτο καὶ θερίσει·"
Gal,Galatians,6,8,0.9981,0.0019,0.002,HIGH,Jewish,24,"ὅτι ὁ σπείρων εἰς τὴν σάρκα ἑαυτοῦ ἐκ τῆς σαρκὸς θερίσει φθοράν, ὁ δὲ σπείρων εἰς τὸ πνεῦμα ἐκ τοῦ πνεύματος θερίσει ζωὴν αἰώνιον."
Gal,Galatians,6,9,0.916,0.084,0.0546,MED,Jewish,12,"τὸ δὲ καλὸν ποιοῦντες μὴ ⸀ἐγκακῶμεν, καιρῷ γὰρ ἰδίῳ θερίσομεν μὴ ἐκλυόμενοι."
Gal,Galatians,6,10,0.2598,0.7402,0.2255,LOW,Gentile,17,"ἄρα οὖν ὡς καιρὸν ⸀ἔχομεν, ἐργαζώμεθα τὸ ἀγαθὸν πρὸς πάντας, μάλιστα δὲ πρὸς τοὺς οἰκείους τῆς πίστεως."
Gal,Galatians,6,11,0.656,0.344,0.2557,LOW,Jewish,8,Ἴδετε πηλίκοις ὑμῖν γράμμασιν ἔγραψα τῇ ἐμῇ χειρί.
Gal,Galatians,6,12,0.9162,0.0838,0.125,MED,Jewish,17,"ὅσοι θέλουσιν εὐπροσωπῆσαι ἐν σαρκί, οὗτοι ἀναγκάζουσιν ὑμᾶς περιτέμνεσθαι, μόνον ⸀ἵνα τῷ σταυρῷ τοῦ ⸀Χριστοῦ ⸀μὴ διώκωνται·"
Gal,Galatians,6,13,0.9009,0.0991,0.0513,MED,Jewish,17,"οὐδὲ γὰρ οἱ ⸀περιτεμνόμενοι αὐτοὶ νόμον φυλάσσουσιν, ἀλλὰ θέλουσιν ὑμᾶς περιτέμνεσθαι ἵνα ἐν τῇ ὑμετέρᾳ σαρκὶ καυχήσωνται."
Gal,Galatians,6,14,0.999,0.001,0.0007,HIGH,Jewish,22,"ἐμοὶ δὲ μὴ γένοιτο καυχᾶσθαι εἰ μὴ ἐν τῷ σταυρῷ τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, δι’ οὗ ἐμοὶ κόσμος ἐσταύρωται ⸀κἀγὼ κόσμῳ."
Gal,Galatians,6,15,0.7773,0.2227,0.0973,MED,Jewish,10,"⸂οὔτε γὰρ⸃ περιτομή τί ⸀ἐστιν οὔτε ἀκροβυστία, ἀλλὰ καινὴ κτίσις."
Gal,Galatians,6,16,0.9375,0.0625,0.0759,MED,Jewish,17,"καὶ ὅσοι τῷ κανόνι τούτῳ στοιχήσουσιν, εἰρήνη ἐπ’ αὐτοὺς καὶ ἔλεος, καὶ ἐπὶ τὸν Ἰσραὴλ τοῦ θεοῦ."
Gal,Galatians,6,17,0.9179,0.0821,0.054,MED,Jewish,17,"Τοῦ λοιποῦ κόπους μοι μηδεὶς παρεχέτω, ἐγὼ γὰρ τὰ στίγματα ⸀τοῦ Ἰησοῦ ἐν τῷ σώματί μου βαστάζω."
Gal,Galatians,6,18,0.9909,0.0091,0.008,HIGH,Jewish,13,"Ἡ χάρις τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ μετὰ τοῦ πνεύματος ὑμῶν, ἀδελφοί· ἀμήν."
Eph,Ephesians,1,1,0.5917,0.4083,0.1381,MED,Jewish,18,Παῦλος ἀπόστολος ⸂Χριστοῦ Ἰησοῦ⸃ διὰ θελήματος θεοῦ τοῖς ἁγίοις τοῖς οὖσιν ⸂[ἐν Ἐφέσῳ]⸃ καὶ πιστοῖς ἐν Χριστῷ Ἰησοῦ·
Eph,Ephesians,1,2,0.9616,0.0384,0.0496,HIGH,Jewish,12,χάρις ὑμῖν καὶ εἰρήνη ἀπὸ θεοῦ πατρὸς ἡμῶν καὶ κυρίου Ἰησοῦ Χριστοῦ.
Eph,Ephesians,1,3,0.9991,0.0009,0.0012,HIGH,Jewish,130,"Εὐλογητὸς ὁ θεὸς καὶ πατὴρ τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ὁ εὐλογήσας ἡμᾶς ἐν πάσῃ εὐλογίᾳ πνευματικῇ ἐν τοῖς ἐπουρανίοις ἐν Χριστῷ, καθὼς ἐξελέξατο ἡμᾶς ἐν αὐτῷ πρὸ καταβολῆς κόσμου, εἶναι ἡμᾶς ἁγίους καὶ ἀμώμους κατενώπιον αὐτοῦ ἐν ἀγάπῃ, προορίσας ἡμᾶς εἰς υἱοθεσίαν διὰ Ἰησοῦ Χριστοῦ εἰς αὐτόν, κατὰ τὴν εὐδοκίαν τοῦ θελήματος αὐτοῦ, εἰς ἔπαινον δόξης τῆς χάριτος αὐτοῦ ⸀ἧς ἐχαρίτωσεν ἡμᾶς ἐν τῷ ἠγαπημένῳ, ἐν ᾧ ἔχομεν τὴν ἀπολύτρωσιν διὰ τοῦ αἵματος αὐτοῦ, τὴν ἄφεσιν τῶν παραπτωμάτων, κατὰ ⸂τὸ πλοῦτος⸃ τῆς χάριτος αὐτοῦ ἧς ἐπερίσσευσεν εἰς ἡμᾶς ἐν πάσῃ σοφίᾳ καὶ φρονήσει γνωρίσας ἡμῖν τὸ μυστήριον τοῦ θελήματος αὐτοῦ, κατὰ τὴν εὐδοκίαν αὐτοῦ ἣν προέθετο ἐν αὐτῷ εἰς οἰκονομίαν τοῦ πληρώματος τῶν καιρῶν, ἀνακεφαλαιώσασθαι τὰ πάντα ἐν τῷ Χριστῷ, τὰ ἐπὶ τοῖς οὐρανοῖς καὶ τὰ ἐπὶ τῆς γῆς·"
Eph,Ephesians,1,4,0.99,0.01,0.0062,HIGH,Jewish,32,"ἐν αὐτῷ, ἐν ᾧ καὶ ἐκληρώθημεν προορισθέντες κατὰ πρόθεσιν τοῦ τὰ πάντα ἐνεργοῦντος κατὰ τὴν βουλὴν τοῦ θελήματος αὐτοῦ, εἰς τὸ εἶναι ἡμᾶς εἰς ἔπαινον δόξης αὐτοῦ τοὺς προηλπικότας ἐν τῷ Χριστῷ·"
Eph,Ephesians,1,5,0.9936,0.0064,0.0048,HIGH,Jewish,40,"ἐν ᾧ καὶ ὑμεῖς ἀκούσαντες τὸν λόγον τῆς ἀληθείας, τὸ εὐαγγέλιον τῆς σωτηρίας ὑμῶν, ἐν ᾧ καὶ πιστεύσαντες ἐσφραγίσθητε τῷ πνεύματι τῆς ἐπαγγελίας τῷ ἁγίῳ, ⸀ὅ ἐστιν ἀρραβὼν τῆς κληρονομίας ἡμῶν, εἰς ἀπολύτρωσιν τῆς περιποιήσεως, εἰς ἔπαινον τῆς δόξης αὐτοῦ."
Eph,Ephesians,1,6,0.9994,0.0006,0.0005,HIGH,Jewish,141,"Διὰ τοῦτο κἀγώ, ἀκούσας τὴν καθ’ ὑμᾶς πίστιν ἐν τῷ κυρίῳ Ἰησοῦ καὶ τὴν ⸂ἀγάπην τὴν⸃ εἰς πάντας τοὺς ἁγίους, οὐ παύομαι εὐχαριστῶν ὑπὲρ ὑμῶν ⸀μνείαν ποιούμενος ἐπὶ τῶν προσευχῶν μου, ἵνα ὁ θεὸς τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ὁ πατὴρ τῆς δόξης, δώῃ ὑμῖν πνεῦμα σοφίας καὶ ἀποκαλύψεως ἐν ἐπιγνώσει αὐτοῦ, πεφωτισμένους τοὺς ὀφθαλμοὺς τῆς καρδίας ὑμῶν εἰς τὸ εἰδέναι ὑμᾶς τίς ἐστιν ἡ ἐλπὶς τῆς κλήσεως αὐτοῦ, ⸀τίς ὁ πλοῦτος τῆς δόξης τῆς κληρονομίας αὐτοῦ ἐν τοῖς ἁγίοις, καὶ τί τὸ ὑπερβάλλον μέγεθος τῆς δυνάμεως αὐτοῦ εἰς ἡμᾶς τοὺς πιστεύοντας κατὰ τὴν ἐνέργειαν τοῦ κράτους τῆς ἰσχύος αὐτοῦ ἣν ⸀ἐνήργηκεν ἐν τῷ Χριστῷ ἐγείρας αὐτὸν ⸀ἐκ νεκρῶν, καὶ ⸀καθίσας ἐν δεξιᾷ αὐτοῦ ἐν τοῖς ἐπουρανίοις ὑπεράνω πάσης ἀρχῆς καὶ ἐξουσίας καὶ δυνάμεως καὶ κυριότητος καὶ παντὸς ὀνόματος ὀνομαζομένου οὐ μόνον ἐν τῷ αἰῶνι τούτῳ ἀλλὰ καὶ ἐν τῷ μέλλοντι·"
Eph,Ephesians,1,7,0.9965,0.0035,0.0054,HIGH,Jewish,28,"καὶ πάντα ὑπέταξεν ὑπὸ τοὺς πόδας αὐτοῦ, καὶ αὐτὸν ἔδωκεν κεφαλὴν ὑπὲρ πάντα τῇ ἐκκλησίᾳ, ἥτις ἐστὶν τὸ σῶμα αὐτοῦ, τὸ πλήρωμα τοῦ τὰ πάντα ἐν πᾶσιν πληρουμένου."
Eph,Ephesians,2,1,0.9997,0.0003,0.0002,HIGH,Jewish,37,"Καὶ ὑμᾶς ὄντας νεκροὺς τοῖς παραπτώμασιν καὶ ταῖς ἁμαρτίαις ⸀ὑμῶν, ἐν αἷς ποτε περιεπατήσατε κατὰ τὸν αἰῶνα τοῦ κόσμου τούτου, κατὰ τὸν ἄρχοντα τῆς ἐξουσίας τοῦ ἀέρος, τοῦ πνεύματος τοῦ νῦν ἐνεργοῦντος ἐν τοῖς υἱοῖς τῆς ἀπειθείας·"
Eph,Ephesians,2,2,0.8059,0.1941,0.2207,LOW,Jewish,30,"ἐν οἷς καὶ ἡμεῖς πάντες ἀνεστράφημέν ποτε ἐν ταῖς ἐπιθυμίαις τῆς σαρκὸς ἡμῶν, ποιοῦντες τὰ θελήματα τῆς σαρκὸς καὶ τῶν διανοιῶν, καὶ ⸀ἤμεθα τέκνα φύσει ὀργῆς ὡς καὶ οἱ λοιποί·"
Eph,Ephesians,2,3,0.9997,0.0003,0.0004,HIGH,Jewish,57,"ὁ δὲ θεὸς πλούσιος ὢν ἐν ἐλέει, διὰ τὴν πολλὴν ἀγάπην αὐτοῦ ἣν ἠγάπησεν ἡμᾶς, καὶ ὄντας ἡμᾶς νεκροὺς τοῖς παραπτώμασιν συνεζωοποίησεν τῷ Χριστῷ— χάριτί ἐστε σεσῳσμένοι— καὶ συνήγειρεν καὶ συνεκάθισεν ἐν τοῖς ἐπουρανίοις ἐν Χριστῷ Ἰησοῦ, ἵνα ἐνδείξηται ἐν τοῖς αἰῶσιν τοῖς ἐπερχομένοις ⸂τὸ ὑπερβάλλον πλοῦτος⸃ τῆς χάριτος αὐτοῦ ἐν χρηστότητι ἐφ’ ἡμᾶς ἐν Χριστῷ Ἰησοῦ."
Eph,Ephesians,2,4,0.8759,0.1241,0.0803,MED,Jewish,7,τῇ γὰρ χάριτί ἐστε σεσῳσμένοι ⸀διὰ πίστεως·
Eph,Ephesians,2,5,0.5242,0.4758,0.1018,MED,Jewish,8,"καὶ τοῦτο οὐκ ἐξ ὑμῶν, θεοῦ τὸ δῶρον·"
Eph,Ephesians,2,6,0.5785,0.4215,0.0374,HIGH,Jewish,7,"οὐκ ἐξ ἔργων, ἵνα μή τις καυχήσηται."
Eph,Ephesians,2,7,0.778,0.222,0.1243,MED,Jewish,19,"αὐτοῦ γάρ ἐσμεν ποίημα, κτισθέντες ἐν Χριστῷ Ἰησοῦ ἐπὶ ἔργοις ἀγαθοῖς οἷς προητοίμασεν ὁ θεὸς ἵνα ἐν αὐτοῖς περιπατήσωμεν."
Eph,Ephesians,2,8,0.9965,0.0035,0.005,HIGH,Jewish,45,"Διὸ μνημονεύετε ὅτι ⸂ποτὲ ὑμεῖς⸃ τὰ ἔθνη ἐν σαρκί, οἱ λεγόμενοι ἀκροβυστία ὑπὸ τῆς λεγομένης περιτομῆς ἐν σαρκὶ χειροποιήτου, ὅτι ⸀ἦτε τῷ καιρῷ ἐκείνῳ χωρὶς Χριστοῦ, ἀπηλλοτριωμένοι τῆς πολιτείας τοῦ Ἰσραὴλ καὶ ξένοι τῶν διαθηκῶν τῆς ἐπαγγελίας, ἐλπίδα μὴ ἔχοντες καὶ ἄθεοι ἐν τῷ κόσμῳ."
Eph,Ephesians,2,9,0.8113,0.1887,0.1597,LOW,Jewish,17,νυνὶ δὲ ἐν Χριστῷ Ἰησοῦ ὑμεῖς οἵ ποτε ὄντες μακρὰν ⸂ἐγενήθητε ἐγγὺς⸃ ἐν τῷ αἵματι τοῦ Χριστοῦ.
Eph,Ephesians,2,10,0.9999,0.0001,0.0002,HIGH,Jewish,59,"αὐτὸς γάρ ἐστιν ἡ εἰρήνη ἡμῶν, ὁ ποιήσας τὰ ἀμφότερα ἓν καὶ τὸ μεσότοιχον τοῦ φραγμοῦ λύσας, τὴν ἔχθραν ἐν τῇ σαρκὶ αὐτοῦ, τὸν νόμον τῶν ἐντολῶν ἐν δόγμασιν καταργήσας, ἵνα τοὺς δύο κτίσῃ ἐν ⸀αὑτῷ εἰς ἕνα καινὸν ἄνθρωπον ποιῶν εἰρήνην, καὶ ἀποκαταλλάξῃ τοὺς ἀμφοτέρους ἐν ἑνὶ σώματι τῷ θεῷ διὰ τοῦ σταυροῦ ἀποκτείνας τὴν ἔχθραν ἐν αὐτῷ·"
Eph,Ephesians,2,11,0.9532,0.0468,0.0362,HIGH,Jewish,11,καὶ ἐλθὼν εὐηγγελίσατο εἰρήνην ὑμῖν τοῖς μακρὰν καὶ ⸀εἰρήνην τοῖς ἐγγύς·
Eph,Ephesians,2,12,0.8994,0.1006,0.0838,MED,Jewish,14,ὅτι δι’ αὐτοῦ ἔχομεν τὴν προσαγωγὴν οἱ ἀμφότεροι ἐν ἑνὶ πνεύματι πρὸς τὸν πατέρα.
